station_id,latitude,longitude,element,first_year,last_year
ASN00010110,-31.5833,118.4167,DWPR,1927,1927
ASN00010110,-31.5833,118.4167,MDPR,1927,1927
ASN00010111,-31.6508,116.6586,TMAX,1907,2025
ASN00010111,-31.6508,116.6586,TMIN,1907,2025
ASN00010111,-31.6508,116.6586,PRCP,1877,2025
ASN00010111,-31.6508,116.6586,DAPR,1978,2023
ASN00010111,-31.6508,116.6586,DATN,1987,2025
ASN00010111,-31.6508,116.6586,DATX,1987,2025
ASN00010111,-31.6508,116.6586,DWPR,1978,2023
ASN00010111,-31.6508,116.6586,MDPR,1978,2023
ASN00010111,-31.6508,116.6586,MDTN,1987,2025
ASN00010111,-31.6508,116.6586,MDTX,1987,2025
ASN00010112,-31.1842,118.1006,PRCP,1904,2025
ASN00010112,-31.1842,118.1006,DAPR,1923,2025
ASN00010112,-31.1842,118.1006,DWPR,1923,2025
ASN00010112,-31.1842,118.1006,MDPR,1923,2025
ASN00010113,-31.95,117.6533,PRCP,1911,1989
ASN00010113,-31.95,117.6533,DAPR,1971,1988
ASN00010113,-31.95,117.6533,DWPR,1971,1988
ASN00010113,-31.95,117.6533,MDPR,1971,1988
ASN00010114,-30.8833,117.8,PRCP,1912,1945
ASN00010114,-30.8833,117.8,DAPR,1932,1932
ASN00010114,-30.8833,117.8,DWPR,1932,1932
ASN00010114,-30.8833,117.8,MDPR,1932,1932
ASN00010115,-31.7714,116.8647,PRCP,1909,2024
ASN00010115,-31.7714,116.8647,DAPR,1974,2008
ASN00010115,-31.7714,116.8647,DWPR,1974,2008
ASN00010115,-31.7714,116.8647,MDPR,1974,2008
ASN00010116,-31.5397,117.4781,PRCP,1920,2020
ASN00010116,-31.5397,117.4781,DAPR,1990,2005
ASN00010116,-31.5397,117.4781,DWPR,1990,2005
ASN00010116,-31.5397,117.4781,MDPR,1990,2005
ASN00010117,-30.1,118.5,PRCP,1905,1952
ASN00010117,-30.1,118.5,DAPR,1907,1910
ASN00010117,-30.1,118.5,DWPR,1907,1910
ASN00010117,-30.1,118.5,MDPR,1907,1910
ASN00010118,-31.9917,118.0264,PRCP,1914,2025
ASN00010118,-31.9917,118.0264,DAPR,1953,2011
ASN00010118,-31.9917,118.0264,DWPR,1953,2011
ASN00010118,-31.9917,118.0264,MDPR,1953,2011
ASN00010119,-31.795,118.3947,PRCP,1913,2025
ASN00010119,-31.795,118.3947,DAPR,1971,2007
ASN00010119,-31.795,118.3947,DWPR,1971,2007
ASN00010119,-31.795,118.3947,MDPR,1971,2007
ASN00010120,-31.9091,117.0986,PRCP,1900,2025
ASN00010120,-31.9091,117.0986,DAPR,1917,2018
ASN00010120,-31.9091,117.0986,DWPR,1917,2018
ASN00010120,-31.9091,117.0986,MDPR,1917,2018
ASN00010121,-31.6431,117.4872,PRCP,1911,2022
ASN00010121,-31.6431,117.4872,DAPR,1927,2022
ASN00010121,-31.6431,117.4872,DWPR,1927,2022
ASN00010121,-31.6431,117.4872,MDPR,1927,2022
ASN00010122,-31.8308,117.4875,PRCP,1915,2025
ASN00010122,-31.8308,117.4875,DAPR,1979,2005
ASN00010122,-31.8308,117.4875,DWPR,1979,2005
ASN00010122,-31.8308,117.4875,MDPR,1979,2005
ASN00010123,-31.9925,117.9325,PRCP,1910,2025
ASN00010123,-31.9925,117.9325,DAPR,1931,2001
ASN00010123,-31.9925,117.9325,DWPR,1931,2001
ASN00010123,-31.9925,117.9325,MDPR,1931,2001
ASN00010124,-31.5136,118.1753,PRCP,1904,2025
ASN00010124,-31.5136,118.1753,DAPR,1972,2024
ASN00010124,-31.5136,118.1753,DWPR,1972,2024
ASN00010124,-31.5136,118.1753,MDPR,1972,2024
ASN00010125,-31.5453,116.4594,PRCP,1877,2019
ASN00010125,-31.5453,116.4594,DAPR,1954,1996
ASN00010125,-31.5453,116.4594,DWPR,1954,1996
ASN00010125,-31.5453,116.4594,MDPR,1954,1996
ASN00010126,-31.1153,117.7942,PRCP,1910,2025
ASN00010126,-31.1153,117.7942,DAPR,1945,2025
ASN00010126,-31.1153,117.7942,DWPR,1945,2025
ASN00010126,-31.1153,117.7942,MDPR,1945,2025
ASN00010127,-31.7,117.9,PRCP,1909,1953
ASN00010128,-32.0,118.4,PRCP,1925,1977
ASN00010128,-32.0,118.4,DAPR,1972,1972
ASN00010128,-32.0,118.4,DWPR,1972,1972
ASN00010128,-32.0,118.4,MDPR,1972,1972
ASN00010130,-31.65,117.8,PRCP,1917,1932
ASN00010130,-31.65,117.8,DAPR,1928,1931
ASN00010130,-31.65,117.8,DWPR,1928,1931
ASN00010130,-31.65,117.8,MDPR,1928,1931
ASN00010131,-31.4,116.4667,PRCP,1889,1902
ASN00010133,-30.8256,117.3228,PRCP,1909,2007
ASN00010133,-30.8256,117.3228,DAPR,1971,2004
ASN00010133,-30.8256,117.3228,DWPR,1971,2004
ASN00010133,-30.8256,117.3228,MDPR,1971,2004
ASN00010134,-31.3119,116.515,PRCP,1913,2025
ASN00010134,-31.3119,116.515,DAPR,1979,2024
ASN00010134,-31.3119,116.515,DWPR,1979,2024
ASN00010134,-31.3119,116.515,MDPR,1979,2024
ASN00010135,-30.4869,118.1258,PRCP,1931,2025
ASN00010135,-30.4869,118.1258,DAPR,1934,2025
ASN00010135,-30.4869,118.1258,DWPR,1934,2025
ASN00010135,-30.4869,118.1258,MDPR,1934,2025
ASN00010136,-30.5892,118.1489,PRCP,1927,2025
ASN00010136,-30.5892,118.1489,DAPR,2002,2020
ASN00010136,-30.5892,118.1489,DWPR,2002,2020
ASN00010136,-30.5892,118.1489,MDPR,2002,2020
ASN00010137,-30.3294,118.0872,PRCP,1929,2025
ASN00010137,-30.3294,118.0872,DAPR,1963,2024
ASN00010137,-30.3294,118.0872,DWPR,1963,2024
ASN00010137,-30.3294,118.0872,MDPR,1963,2024
ASN00010138,-31.814,116.341,PRCP,1917,2025
ASN00010138,-31.814,116.341,DAPR,1971,2025
ASN00010138,-31.814,116.341,DWPR,1971,2025
ASN00010138,-31.814,116.341,MDPR,1971,2025
ASN00010139,-31.9,116.5,PRCP,1915,1946
ASN00010139,-31.9,116.5,DAPR,1946,1946
ASN00010139,-31.9,116.5,DWPR,1946,1946
ASN00010139,-31.9,116.5,MDPR,1946,1946
ASN00010140,-31.1806,117.3797,TMAX,1965,1975
ASN00010140,-31.1806,117.3797,TMIN,1965,1975
ASN00010140,-31.1806,117.3797,PRCP,1909,2025
ASN00010140,-31.1806,117.3797,DAPR,1930,2025
ASN00010140,-31.1806,117.3797,DWPR,1930,2025
ASN00010140,-31.1806,117.3797,MDPR,1930,2025
ASN00010141,-30.2897,117.0108,PRCP,1925,2017
ASN00010141,-30.2897,117.0108,DAPR,1932,2015
ASN00010141,-30.2897,117.0108,DWPR,1932,2015
ASN00010141,-30.2897,117.0108,MDPR,1932,2015
ASN00010142,-30.645,117.6833,PRCP,1924,1996
ASN00010142,-30.645,117.6833,DAPR,1982,1985
ASN00010142,-30.645,117.6833,DWPR,1982,1985
ASN00010142,-30.645,117.6833,MDPR,1982,1985
ASN00010143,-31.415,117.2664,PRCP,1928,2025
ASN00010143,-31.415,117.2664,DAPR,1979,2024
ASN00010143,-31.415,117.2664,DWPR,1979,2024
ASN00010143,-31.415,117.2664,MDPR,1979,2024
ASN00010144,-31.8836,116.7581,TMAX,1934,1996
ASN00010144,-31.8836,116.7581,TMIN,1934,1996
ASN00010144,-31.8836,116.7581,PRCP,1877,1996
ASN00010144,-31.8836,116.7581,DAPR,1954,1979
ASN00010144,-31.8836,116.7581,DATN,1986,1996
ASN00010144,-31.8836,116.7581,DATX,1986,1996
ASN00010144,-31.8836,116.7581,DWPR,1954,1979
ASN00010144,-31.8836,116.7581,MDPR,1954,1979
ASN00010144,-31.8836,116.7581,MDTN,1986,1996
ASN00010144,-31.8836,116.7581,MDTX,1986,1996
ASN00010145,-31.3756,117.5853,PRCP,1911,2025
ASN00010145,-31.3756,117.5853,DAPR,1926,2025
ASN00010145,-31.3756,117.5853,DWPR,1926,2025
ASN00010145,-31.3756,117.5853,MDPR,1926,2025
ASN00010146,-31.0,116.8,PRCP,1913,1924
ASN00010146,-31.0,116.8,DAPR,1917,1917
ASN00010146,-31.0,116.8,DWPR,1917,1917
ASN00010146,-31.0,116.8,MDPR,1917,1917
ASN00010147,-30.74,117.61,PRCP,1921,1979
ASN00010147,-30.74,117.61,DAPR,1964,1977
ASN00010147,-30.74,117.61,DWPR,1964,1977
ASN00010147,-30.74,117.61,MDPR,1964,1977
ASN00010148,-31.35,118.15,PRCP,1931,1936
ASN00010149,-31.3361,117.8164,PRCP,1902,2025
ASN00010149,-31.3361,117.8164,DAPR,1962,2025
ASN00010149,-31.3361,117.8164,DWPR,1962,2025
ASN00010149,-31.3361,117.8164,MDPR,1962,2025
ASN00010150,-31.6358,116.7961,PRCP,1891,2025
ASN00010150,-31.6358,116.7961,DAPR,1907,2025
ASN00010150,-31.6358,116.7961,DWPR,1907,2025
ASN00010150,-31.6358,116.7961,MDPR,1907,2025
ASN00010151,-31.5317,118.0986,PRCP,1915,2025
ASN00010151,-31.5317,118.0986,DAPR,1932,2024
ASN00010151,-31.5317,118.0986,DWPR,1932,2024
ASN00010151,-31.5317,118.0986,MDPR,1932,2024
ASN00010152,-31.75,116.6833,TMAX,1957,1981
ASN00010152,-31.75,116.6833,TMIN,1957,1981
ASN00010152,-31.75,116.6833,PRCP,1926,2024
ASN00010152,-31.75,116.6833,DAPR,1968,2023
ASN00010152,-31.75,116.6833,DWPR,1968,2023
ASN00010152,-31.75,116.6833,MDPR,1968,2023
ASN00010153,-31.1028,118.0167,PRCP,1944,1978
ASN00010153,-31.1028,118.0167,DAPR,1972,1972
ASN00010153,-31.1028,118.0167,DWPR,1972,1972
ASN00010153,-31.1028,118.0167,MDPR,1972,1972
ASN00010154,-31.1433,117.1817,PRCP,1914,1980
ASN00010154,-31.1433,117.1817,DAPR,1920,1980
ASN00010154,-31.1433,117.1817,DWPR,1920,1980
ASN00010154,-31.1433,117.1817,MDPR,1920,1980
ASN00010155,-30.7686,117.1361,PRCP,1929,2025
ASN00010155,-30.7686,117.1361,DAPR,1932,2025
ASN00010155,-30.7686,117.1361,DWPR,1932,2025
ASN00010155,-30.7686,117.1361,MDPR,1932,2025
ASN00010156,-31.0908,116.4483,PRCP,1929,2020
ASN00010156,-31.0908,116.4483,DAPR,1930,2020
ASN00010156,-31.0908,116.4483,DWPR,1930,2020
ASN00010156,-31.0908,116.4483,MDPR,1930,2020
ASN00010157,-31.2506,117.3436,PRCP,1913,2005
ASN00010157,-31.2506,117.3436,DAPR,1999,2005
ASN00010157,-31.2506,117.3436,DWPR,1999,2005
ASN00010157,-31.2506,117.3436,MDPR,1999,2005
ASN00010158,-30.4072,118.2797,PRCP,1935,2025
ASN00010158,-30.4072,118.2797,DAPR,1982,2021
ASN00010158,-30.4072,118.2797,DWPR,1982,2021
ASN00010158,-30.4072,118.2797,MDPR,1982,2021
ASN00010159,-31.05,116.5,PRCP,1907,1944
ASN00010160,-31.4533,117.1194,PRCP,1933,2025
ASN00010160,-31.4533,117.1194,DAPR,1998,2018
ASN00010160,-31.4533,117.1194,DWPR,1998,2018
ASN00010160,-31.4533,117.1194,MDPR,1998,2018
ASN00010161,-31.1708,117.6614,PRCP,1930,1999
ASN00010161,-31.1708,117.6614,DAPR,1963,1999
ASN00010161,-31.1708,117.6614,DWPR,1963,1999
ASN00010161,-31.1708,117.6614,MDPR,1963,1999
ASN00010162,-31.7833,116.3667,PRCP,1952,1954
ASN00010163,-31.7711,117.1433,PRCP,1922,2025
ASN00010163,-31.7711,117.1433,DAPR,1976,2008
ASN00010163,-31.7711,117.1433,DWPR,1976,2008
ASN00010163,-31.7711,117.1433,MDPR,1976,2008
ASN00010164,-31.5667,116.6167,PRCP,1951,1959
ASN00010165,-31.9408,116.9839,PRCP,1956,2019
ASN00010165,-31.9408,116.9839,DAPR,1971,2008
ASN00010165,-31.9408,116.9839,DWPR,1971,2008
ASN00010165,-31.9408,116.9839,MDPR,1971,2008
ASN00010166,-31.7389,116.4906,PRCP,1907,2013
ASN00010166,-31.7389,116.4906,DAPR,1983,1986
ASN00010166,-31.7389,116.4906,DWPR,1983,1986
ASN00010166,-31.7389,116.4906,MDPR,1983,1986
ASN00010167,-30.3,117.4,PRCP,1933,1943
ASN00010168,-31.7,117.2,PRCP,1901,1924
ASN00010168,-31.7,117.2,DAPR,1918,1918
ASN00010168,-31.7,117.2,DWPR,1918,1918
ASN00010168,-31.7,117.2,MDPR,1918,1918
ASN00010169,-30.7,117.9,PRCP,1922,1936
ASN00010170,-31.15,117.2833,PRCP,1909,1938
ASN00010171,-31.9,118.2,PRCP,1913,1936
ASN00010171,-31.9,118.2,DAPR,1931,1931
ASN00010171,-31.9,118.2,DWPR,1931,1931
ASN00010171,-31.9,118.2,MDPR,1931,1931
ASN00010172,-31.2,118.5,PRCP,1910,1934
ASN00010173,-31.9,118.25,PRCP,1913,1927
ASN00010174,-31.4,118.5,PRCP,1915,1920
ASN00010174,-31.4,118.5,DAPR,1918,1918
ASN00010174,-31.4,118.5,DWPR,1918,1918
ASN00010174,-31.4,118.5,MDPR,1918,1918
ASN00010175,-31.5,118.0,PRCP,1915,1923
ASN00010176,-31.0167,117.8,PRCP,1910,1925
ASN00010177,-30.5,117.4,PRCP,1926,1938
ASN00010178,-30.4,117.7,PRCP,1929,1936
ASN00010179,-31.1,117.75,PRCP,1919,1941
ASN00010180,-31.8,116.7,PRCP,1894,1921
ASN00010181,-31.6083,118.3833,PRCP,1925,1936
ASN00010181,-31.6083,118.3833,DAPR,1934,1934
ASN00010181,-31.6083,118.3833,DWPR,1934,1934
ASN00010181,-31.6083,118.3833,MDPR,1934,1934
ASN00010182,-31.2833,117.7,PRCP,1915,1920
ASN00010183,-30.3,118.0,PRCP,1930,1944
ASN00010184,-30.7833,118.0,PRCP,1913,1919
ASN00010185,-30.8,118.2,PRCP,1926,1939
ASN00010186,-31.55,116.4,PRCP,1902,1917
ASN00010186,-31.55,116.4,DAPR,1910,1910
ASN00010186,-31.55,116.4,DWPR,1910,1910
ASN00010186,-31.55,116.4,MDPR,1910,1910
ASN00010187,-31.9,118.25,PRCP,1913,1923
ASN00010188,-31.2,118.5,PRCP,1927,1944
ASN00010189,-31.1,117.5,PRCP,1912,1919
ASN00010190,-31.4,117.8,PRCP,1913,1936
ASN00010191,-30.0,116.85,PRCP,1911,1945
ASN00010192,-30.5539,118.2828,PRCP,1930,2025
ASN00010192,-30.5539,118.2828,DAPR,1976,2020
ASN00010192,-30.5539,118.2828,DWPR,1976,2020
ASN00010192,-30.5539,118.2828,MDPR,1976,2020
ASN00010193,-31.4019,117.2717,PRCP,1913,1919
ASN00010194,-31.8,117.0,PRCP,1924,1930
ASN00010195,-29.2392,116.7122,PRCP,1928,2021
ASN00010195,-29.2392,116.7122,DAPR,1993,2021
ASN00010195,-29.2392,116.7122,DWPR,1993,2021
ASN00010195,-29.2392,116.7122,MDPR,1993,2021
ASN00010196,-31.1,117.0167,PRCP,1907,1936
ASN00010197,-31.1,117.95,PRCP,1910,1921
ASN00010198,-31.8,117.8,PRCP,1907,1937
ASN00010198,-31.8,117.8,DAPR,1917,1917
ASN00010198,-31.8,117.8,DWPR,1917,1917
ASN00010198,-31.8,117.8,MDPR,1917,1917
ASN00010199,-31.9,117.7,PRCP,1929,1938
ASN00010200,-31.1,118.25,PRCP,1911,1940
ASN00010201,-30.4,117.4,PRCP,1930,1937
ASN00010201,-30.4,117.4,DAPR,1931,1931
ASN00010201,-30.4,117.4,DWPR,1931,1931
ASN00010201,-30.4,117.4,MDPR,1931,1931
ASN00010202,-30.7,117.25,PRCP,1921,1935
ASN00010203,-31.3,117.8,PRCP,1911,1925
ASN00010204,-31.1,118.3,PRCP,1919,1938
ASN00010205,-31.9,117.7,PRCP,1911,1925
ASN00010206,-31.9,117.9833,PRCP,1915,1938
ASN00010206,-31.9,117.9833,DAPR,1927,1927
ASN00010206,-31.9,117.9833,DWPR,1927,1927
ASN00010206,-31.9,117.9833,MDPR,1927,1927
ASN00010207,-31.2,118.4,PRCP,1912,1918
ASN00010208,-30.8,117.8,PRCP,1911,1993
ASN00010208,-30.8,117.8,DAPR,1920,1939
ASN00010208,-30.8,117.8,DWPR,1920,1939
ASN00010208,-30.8,117.8,MDPR,1920,1939
ASN00010209,-31.5,118.0167,PRCP,1912,1933
ASN00010210,-31.1,118.4,PRCP,1927,1936
ASN00010211,-31.0,116.7,PRCP,1908,1942
ASN00010212,-31.25,117.9,PRCP,1913,1925
